schema_version,subject_id,session_id,dominant_hand,attempt_id,sign_label,window_id,is_warmup,kept,frame_index,timestamp,left_hand_tracked,right_hand_tracked,head_x,head_y,head_z,head_qx,head_qy,head_qz,head_qw,L_wrist_x,L_wrist_y,L_wrist_z,L_forearmWrist_x,L_forearmWrist_y,L_forearmWrist_z,L_forearmArm_x,L_forearmArm_y,L_forearmArm_z,L_thumbKnuckle_x,L_thumbKnuckle_y,L_thumbKnuckle_z,L_thumbIntermediateBase_x,L_thumbIntermediateBase_y,L_thumbIntermediateBase_z,L_thumbIntermediateTip_x,L_thumbIntermediateTip_y,L_thumbIntermediateTip_z,L_thumbTip_x,L_thumbTip_y,L_thumbTip_z,L_indexFingerMetacarpal_x,L_indexFingerMetacarpal_y,L_indexFingerMetacarpal_z,L_indexFingerKnuckle_x,L_indexFingerKnuckle_y,L_indexFingerKnuckle_z,L_indexFingerIntermediateBase_x,L_indexFingerIntermediateBase_y,L_indexFingerIntermediateBase_z,L_indexFingerIntermediateTip_x,L_indexFingerIntermediateTip_y,L_indexFingerIntermediateTip_z,L_indexFingerTip_x,L_indexFingerTip_y,L_indexFingerTip_z,L_middleFingerMetacarpal_x,L_middleFingerMetacarpal_y,L_middleFingerMetacarpal_z,L_middleFingerKnuckle_x,L_middleFingerKnuckle_y,L_middleFingerKnuckle_z,L_middleFingerIntermediateBase_x,L_middleFingerIntermediateBase_y,L_middleFingerIntermediateBase_z,L_middleFingerIntermediateTip_x,L_middleFingerIntermediateTip_y,L_middleFingerIntermediateTip_z,L_middleFingerTip_x,L_middleFingerTip_y,L_middleFingerTip_z,L_ringFingerMetacarpal_x,L_ringFingerMetacarpal_y,L_ringFingerMetacarpal_z,L_ringFingerKnuckle_x,L_ringFingerKnuckle_y,L_ringFingerKnuckle_z,L_ringFingerIntermediateBase_x,L_ringFingerIntermediateBase_y,L_ringFingerIntermediateBase_z,L_ringFingerIntermediateTip_x,L_ringFingerIntermediateTip_y,L_ringFingerIntermediateTip_z,L_ringFingerTip_x,L_ringFingerTip_y,L_ringFingerTip_z,L_littleFingerMetacarpal_x,L_littleFingerMetacarpal_y,L_littleFingerMetacarpal_z,L_littleFingerKnuckle_x,L_littleFingerKnuckle_y,L_littleFingerKnuckle_z,L_littleFingerIntermediateBase_x,L_littleFingerIntermediateBase_y,L_littleFingerIntermediateBase_z,L_littleFingerIntermediateTip_x,L_littleFingerIntermediateTip_y,L_littleFingerIntermediateTip_z,L_littleFingerTip_x,L_littleFingerTip_y,L_littleFingerTip_z,R_wrist_x,R_wrist_y,R_wrist_z,R_forearmWrist_x,R_forearmWrist_y,R_forearmWrist_z,R_forearmArm_x,R_forearmArm_y,R_forearmArm_z,R_thumbKnuckle_x,R_thumbKnuckle_y,R_thumbKnuckle_z,R_thumbIntermediateBase_x,R_thumbIntermediateBase_y,R_thumbIntermediateBase_z,R_thumbIntermediateTip_x,R_thumbIntermediateTip_y,R_thumbIntermediateTip_z,R_thumbTip_x,R_thumbTip_y,R_thumbTip_z,R_indexFingerMetacarpal_x,R_indexFingerMetacarpal_y,R_indexFingerMetacarpal_z,R_indexFingerKnuckle_x,R_indexFingerKnuckle_y,R_indexFingerKnuckle_z,R_indexFingerIntermediateBase_x,R_indexFingerIntermediateBase_y,R_indexFingerIntermediateBase_z,R_indexFingerIntermediateTip_x,R_indexFingerIntermediateTip_y,R_indexFingerIntermediateTip_z,R_indexFingerTip_x,R_indexFingerTip_y,R_indexFingerTip_z,R_middleFingerMetacarpal_x,R_middleFingerMetacarpal_y,R_middleFingerMetacarpal_z,R_middleFingerKnuckle_x,R_middleFingerKnuckle_y,R_middleFingerKnuckle_z,R_middleFingerIntermediateBase_x,R_middleFingerIntermediateBase_y,R_middleFingerIntermediateBase_z,R_middleFingerIntermediateTip_x,R_middleFingerIntermediateTip_y,R_middleFingerIntermediateTip_z,R_middleFingerTip_x,R_middleFingerTip_y,R_middleFingerTip_z,R_ringFingerMetacarpal_x,R_ringFingerMetacarpal_y,R_ringFingerMetacarpal_z,R_ringFingerKnuckle_x,R_ringFingerKnuckle_y,R_ringFingerKnuckle_z,R_ringFingerIntermediateBase_x,R_ringFingerIntermediateBase_y,R_ringFingerIntermediateBase_z,R_ringFingerIntermediateTip_x,R_ringFingerIntermediateTip_y,R_ringFingerIntermediateTip_z,R_ringFingerTip_x,R_ringFingerTip_y,R_ringFingerTip_z,R_littleFingerMetacarpal_x,R_littleFingerMetacarpal_y,R_littleFingerMetacarpal_z,R_littleFingerKnuckle_x,R_littleFingerKnuckle_y,R_littleFingerKnuckle_z,R_littleFingerIntermediateBase_x,R_littleFingerIntermediateBase_y,R_littleFingerIntermediateBase_z,R_littleFingerIntermediateTip_x,R_littleFingerIntermediateTip_y,R_littleFingerIntermediateTip_z,R_littleFingerTip_x,R_littleFingerTip_y,R_littleFingerTip_z
1,S01,20260821_135029,right,0,Hello,1,1,1,0,8579.367496,1,1,0.016472,1.114625,0.001403,0.035073,-0.005579,-0.000461,0.999369,-0.222831,0.754549,-0.153100,-0.222831,0.754549,-0.153100,-0.292851,0.688307,0.047547,-0.199006,0.742989,-0.162070,-0.163902,0.706977,-0.173763,-0.156622,0.680607,-0.180527,-0.157504,0.655432,-0.185334,-0.203310,0.749181,-0.169137,-0.169318,0.717756,-0.209837,-0.164383,0.675934,-0.210151,-0.164376,0.657103,-0.194729,-0.165502,0.646315,-0.177043,-0.212318,0.744639,-0.169645,-0.188147,0.713935,-0.209969,-0.182441,0.668670,-0.213718,-0.179874,0.643674,-0.199467,-0.178029,0.630231,-0.183102,-0.221301,0.739821,-0.168087,-0.206224,0.708130,-0.206804,-0.202000,0.668313,-0.212160,-0.199228,0.644272,-0.200583,-0.196859,0.629644,-0.185744,-0.231953,0.734884,-0.165647,-0.223044,0.706953,-0.199629,-0.220895,0.675558,-0.207775,-0.218531,0.657020,-0.203471,-0.215081,0.639206,-0.195065,0.144084,0.590804,-0.226164,0.144084,0.590804,-0.226164,0.231076,0.641365,-0.047511,0.146177,0.601839,-0.251337,0.140891,0.621258,-0.299236,0.126946,0.623751,-0.325298,0.114142,0.626735,-0.349210,0.148696,0.592435,-0.251287,0.137392,0.585536,-0.316862,0.112583,0.579622,-0.347782,0.095756,0.593347,-0.355511,0.080956,0.607411,-0.360896,0.139666,0.587755,-0.248365,0.120197,0.575988,-0.306336,0.090583,0.571573,-0.339009,0.074853,0.592981,-0.343159,0.061570,0.609677,-0.347070,0.130438,0.584419,-0.244110,0.104799,0.572120,-0.295743,0.080074,0.565430,-0.324547,0.065430,0.585982,-0.327507,0.053291,0.602568,-0.330155,0.120208,0.580597,-0.238358,0.093943,0.568678,-0.281204,0.073425,0.560904,-0.303272,0.062761,0.574882,-0.307409,0.051639,0.589926,-0.311600
1,S01,20260821_135029,right,0,Hello,1,1,1,1,8579.400719,1,1,0.016375,1.114799,0.001862,0.035583,-0.004903,-0.000793,0.999354,-0.224876,0.766439,-0.154529,-0.224876,0.766439,-0.154529,-0.275662,0.689360,0.047883,-0.203197,0.754316,-0.167108,-0.172353,0.717087,-0.184779,-0.168309,0.691037,-0.193428,-0.170674,0.666364,-0.199476,-0.208049,0.761187,-0.173207,-0.182743,0.731628,-0.218951,-0.180836,0.689870,-0.222241,-0.179927,0.670404,-0.207612,-0.179338,0.659649,-0.189965,-0.217426,0.757230,-0.172751,-0.201654,0.729180,-0.216765,-0.199220,0.683556,-0.222944,-0.195894,0.659431,-0.207787,-0.192683,0.649439,-0.189796,-0.226531,0.752875,-0.170244,-0.219477,0.724036,-0.211791,-0.218311,0.684006,-0.218936,-0.214857,0.661503,-0.205328,-0.211419,0.651507,-0.187798,-0.237202,0.748447,-0.166638,-0.235568,0.723064,-0.202485,-0.236008,0.691624,-0.211152,-0.233183,0.673684,-0.205345,-0.228379,0.659134,-0.193309,0.143743,0.591245,-0.226080,0.143743,0.591245,-0.226080,0.231226,0.640700,-0.047268,0.145904,0.602184,-0.251290,0.140748,0.621420,-0.299270,0.126879,0.623867,-0.325347,0.114116,0.626862,-0.349111,0.148422,0.592780,-0.251196,0.137291,0.585628,-0.316772,0.112562,0.579597,-0.347734,0.095734,0.593506,-0.355431,0.080971,0.607553,-0.360826,0.139384,0.588111,-0.248281,0.120067,0.576121,-0.306254,0.090447,0.571833,-0.338952,0.074709,0.593231,-0.343153,0.061409,0.610085,-0.347016,0.130143,0.584792,-0.244038,0.104639,0.572295,-0.295690,0.079972,0.565528,-0.324530,0.065313,0.586055,-0.327633,0.053164,0.602617,-0.330399,0.119897,0.580993,-0.238300,0.093743,0.568909,-0.281170,0.073281,0.561051,-0.303263,0.062628,0.575018,-0.307482,0.051519,0.590048,-0.311759
1,S01,20260821_135029,right,0,Hello,1,1,1,2,8579.432475,1,1,0.016257,1.115097,0.002269,0.036550,-0.004646,-0.001433,0.999320,-0.239889,0.767919,-0.161136,-0.239889,0.767919,-0.161136,-0.290111,0.676507,0.035984,-0.217285,0.757881,-0.174066,-0.184535,0.723566,-0.194070,-0.177849,0.699105,-0.205374,-0.174515,0.675715,-0.214615,-0.222176,0.765121,-0.179767,-0.193235,0.742778,-0.227358,-0.189915,0.700574,-0.234682,-0.188853,0.680178,-0.221273,-0.188631,0.668598,-0.204028,-0.231351,0.760823,-0.180119,-0.211781,0.740017,-0.226142,-0.207819,0.693421,-0.235970,-0.204296,0.670249,-0.219720,-0.202048,0.664665,-0.200159,-0.240309,0.755950,-0.178439,-0.229222,0.733847,-0.222481,-0.226417,0.692888,-0.232317,-0.222742,0.672417,-0.216354,-0.220726,0.669127,-0.196742,-0.250860,0.750849,-0.175736,-0.245812,0.730966,-0.213942,-0.244220,0.698698,-0.223563,-0.240476,0.681803,-0.215621,-0.235568,0.673298,-0.199596,0.143828,0.591335,-0.225979,0.143828,0.591335,-0.225979,0.230902,0.641254,-0.047123,0.146048,0.602212,-0.251210,0.141003,0.621333,-0.299244,0.127183,0.623784,-0.325323,0.114416,0.626795,-0.348950,0.148562,0.592806,-0.251088,0.137568,0.585498,-0.316668,0.112885,0.579439,-0.347662,0.096056,0.593527,-0.355300,0.081329,0.607557,-0.360686,0.139516,0.588148,-0.248182,0.120319,0.576023,-0.306165,0.090732,0.571759,-0.338903,0.075023,0.593179,-0.343135,0.061736,0.610195,-0.346942,0.130265,0.584843,-0.243951,0.104867,0.572228,-0.295628,0.080257,0.565399,-0.324504,0.065610,0.585928,-0.327690,0.053472,0.602489,-0.330524,0.120005,0.581061,-0.238226,0.093937,0.568881,-0.281126,0.073519,0.560976,-0.303243,0.062879,0.574939,-0.307519,0.051783,0.589964,-0.311858
1,S01,20260821_135029,right,0,Hello,1,1,1,3,8579.467507,1,1,0.016154,1.115551,0.002615,0.038276,-0.005190,-0.002255,0.999251,-0.244247,0.771190,-0.166164,-0.244247,0.771190,-0.166164,-0.279351,0.675746,0.031587,-0.222085,0.762884,-0.180870,-0.189773,0.731345,-0.205305,-0.182675,0.708768,-0.219372,-0.175773,0.687808,-0.231353,-0.227129,0.770769,-0.185588,-0.199187,0.756650,-0.235240,-0.196355,0.714519,-0.247839,-0.194843,0.691345,-0.237263,-0.193637,0.677434,-0.221650,-0.236239,0.766410,-0.186030,-0.217471,0.753771,-0.233705,-0.213906,0.707438,-0.248616,-0.209987,0.682471,-0.233230,-0.207451,0.679485,-0.213412,-0.245173,0.761134,-0.184589,-0.234432,0.747068,-0.230088,-0.231633,0.706669,-0.244117,-0.227752,0.684244,-0.228909,-0.225937,0.684474,-0.209280,-0.255601,0.755595,-0.182037,-0.250496,0.742903,-0.221186,-0.248469,0.711355,-0.233719,-0.244733,0.692596,-0.226694,-0.239721,0.686947,-0.209896,0.143585,0.591411,-0.225857,0.143585,0.591410,-0.225857,0.230232,0.641706,-0.046929,0.145891,0.602218,-0.251109,0.141002,0.621224,-0.299198,0.127252,0.623650,-0.325309,0.114525,0.626737,-0.348837,0.148388,0.592808,-0.250956,0.137551,0.585350,-0.316545,0.112728,0.579668,-0.347509,0.095896,0.593957,-0.354995,0.081198,0.608031,-0.360264,0.139325,0.588173,-0.248063,0.120259,0.575933,-0.306063,0.090569,0.572143,-0.338792,0.074843,0.593559,-0.343005,0.061536,0.610680,-0.346739,0.130057,0.584895,-0.243849,0.104772,0.572191,-0.295560,0.080137,0.565517,-0.324463,0.065482,0.586027,-0.327760,0.053340,0.602571,-0.330685,0.119775,0.581146,-0.238143,0.093798,0.568901,-0.281082,0.073423,0.560975,-0.303233,0.062817,0.574948,-0.307573,0.051758,0.589982,-0.311980
1,S01,20260821_135029,right,0,Hello,1,1,1,4,8579.500736,1,1,0.016065,1.116041,0.002812,0.040211,-0.006481,-0.002932,0.999166,-0.244499,0.772754,-0.171595,-0.244499,0.772754,-0.171595,-0.270617,0.681627,0.029024,-0.222509,0.766660,-0.187619,-0.190412,0.739373,-0.216856,-0.182929,0.719591,-0.234194,-0.174280,0.701714,-0.249082,-0.227113,0.775849,-0.190857,-0.199499,0.770618,-0.242083,-0.196671,0.731331,-0.261163,-0.194951,0.704791,-0.254851,-0.193166,0.686827,-0.242417,-0.236118,0.771438,-0.191673,-0.217617,0.767266,-0.240855,-0.213457,0.723609,-0.261068,-0.209745,0.695384,-0.247530,-0.207300,0.691687,-0.227895,-0.245096,0.765659,-0.190847,-0.234107,0.760098,-0.237715,-0.230142,0.722440,-0.256361,-0.226506,0.696947,-0.242890,-0.225368,0.696258,-0.223483,-0.255621,0.759379,-0.188969,-0.249626,0.754771,-0.228839,-0.246601,0.725695,-0.245170,-0.242737,0.705421,-0.239759,-0.238770,0.697801,-0.223565,0.143284,0.591524,-0.225735,0.143284,0.591524,-0.225735,0.230082,0.641604,-0.046793,0.145636,0.602312,-0.250991,0.140822,0.621316,-0.299088,0.127083,0.623782,-0.325204,0.114349,0.626984,-0.348650,0.148100,0.592894,-0.250832,0.137249,0.585449,-0.316425,0.112413,0.579846,-0.347395,0.095608,0.594222,-0.354890,0.080948,0.608316,-0.360172,0.139020,0.588293,-0.247941,0.119923,0.576099,-0.305943,0.090224,0.572404,-0.338682,0.074540,0.593844,-0.342954,0.061262,0.611041,-0.346702,0.129738,0.585050,-0.243729,0.104420,0.572418,-0.295445,0.079764,0.565821,-0.324356,0.065161,0.586366,-0.327694,0.053062,0.602938,-0.330653,0.119441,0.581341,-0.238026,0.093429,0.569172,-0.280971,0.073030,0.561312,-0.303127,0.062471,0.575321,-0.307476,0.051464,0.590394,-0.311892
1,S01,20260821_135029,right,0,Hello,1,1,1,5,8579.534049,1,1,0.015927,1.116454,0.002901,0.041760,-0.008124,-0.003389,0.999089,-0.245924,0.769357,-0.178066,-0.245924,0.769357,-0.178066,-0.271655,0.686975,0.025773,-0.223322,0.767518,-0.194420,-0.189449,0.747446,-0.226976,-0.179540,0.732264,-0.246905,-0.170265,0.718202,-0.264266,-0.227682,0.777714,-0.196031,-0.199161,0.782627,-0.248006,-0.193390,0.748086,-0.272509,-0.189702,0.721260,-0.270669,-0.187070,0.698619,-0.263086,-0.236188,0.772851,-0.197534,-0.216842,0.777605,-0.247777,-0.208260,0.739307,-0.273382,-0.202555,0.708604,-0.265110,-0.199351,0.693903,-0.249295,-0.244797,0.766186,-0.197681,-0.232397,0.769159,-0.245682,-0.224305,0.736684,-0.269164,-0.218573,0.708533,-0.261014,-0.215925,0.695025,-0.244864,-0.254991,0.758668,-0.196923,-0.246881,0.761760,-0.237372,-0.241419,0.737274,-0.258170,-0.236205,0.716684,-0.256771,-0.231177,0.699950,-0.245561,0.142596,0.591790,-0.225687,0.142596,0.591790,-0.225687,0.229251,0.641600,-0.046593,0.145027,0.602570,-0.250938,0.140350,0.621588,-0.299043,0.126661,0.624100,-0.325185,0.113961,0.627361,-0.348635,0.147459,0.593143,-0.250776,0.136688,0.585734,-0.316392,0.111895,0.580194,-0.347410,0.095056,0.594310,-0.355258,0.080329,0.608172,-0.360884,0.138358,0.588574,-0.247901,0.119316,0.576443,-0.305938,0.089655,0.572848,-0.338731,0.073898,0.594188,-0.343240,0.060569,0.611304,-0.347171,0.129059,0.585362,-0.243706,0.103784,0.572815,-0.295468,0.079150,0.566300,-0.324424,0.064556,0.586837,-0.327883,0.052467,0.603400,-0.330941,0.118740,0.581689,-0.238021,0.092758,0.569607,-0.281015,0.072367,0.561815,-0.303208,0.061858,0.575861,-0.307576,0.050907,0.590971,-0.312012
1,S01,20260821_135029,right,0,Hello,1,1,1,6,8579.567379,1,1,0.015674,1.116709,0.002894,0.042655,-0.009768,-0.003661,0.999035,-0.246831,0.759770,-0.185008,-0.246831,0.759770,-0.185008,-0.281049,0.678895,0.018304,-0.223562,0.764605,-0.200605,-0.186004,0.756096,-0.233712,-0.172175,0.747172,-0.254977,-0.162216,0.737349,-0.274323,-0.228377,0.774814,-0.200825,-0.198915,0.791139,-0.252365,-0.187000,0.762743,-0.280981,-0.178829,0.738834,-0.281997,-0.172944,0.715902,-0.277883,-0.235701,0.768824,-0.203231,-0.215694,0.782712,-0.253767,-0.200106,0.751900,-0.283812,-0.189095,0.723437,-0.281788,-0.182112,0.701095,-0.274733,-0.243146,0.760690,-0.204571,-0.229189,0.771551,-0.253225,-0.215294,0.746476,-0.280948,-0.204226,0.720541,-0.279589,-0.196749,0.698853,-0.272827,-0.252117,0.751221,-0.205220,-0.241561,0.760935,-0.246007,-0.233356,0.743333,-0.271410,-0.225086,0.725688,-0.274675,-0.216569,0.705373,-0.272190,0.142116,0.591759,-0.225992,0.142116,0.591759,-0.225992,0.229074,0.641241,-0.046912,0.144500,0.602586,-0.251228,0.139737,0.621691,-0.299297,0.126003,0.624245,-0.325414,0.113270,0.627480,-0.348905,0.146937,0.593161,-0.251087,0.136064,0.585866,-0.316708,0.111333,0.580150,-0.347739,0.094491,0.594253,-0.355604,0.079759,0.608077,-0.361281,0.137844,0.588581,-0.248205,0.118712,0.576548,-0.306238,0.088998,0.572997,-0.338993,0.073221,0.594340,-0.343437,0.059876,0.611459,-0.347316,0.128552,0.585357,-0.244000,0.103198,0.572893,-0.295748,0.078518,0.566418,-0.324680,0.063908,0.586956,-0.328077,0.051805,0.603519,-0.331085,0.118244,0.581668,-0.238305,0.092196,0.569652,-0.281282,0.071772,0.561890,-0.303458,0.061248,0.575941,-0.307784,0.050282,0.591054,-0.312174
1,S01,20260821_135029,right,0,Hello,1,1,1,7,8579.600717,1,1,0.015300,1.116875,0.002756,0.043312,-0.011402,-0.003706,0.998990,-0.245160,0.744132,-0.194195,-0.245160,0.744132,-0.194195,-0.292238,0.662111,0.006262,-0.222337,0.755920,-0.208205,-0.182121,0.760486,-0.239383,-0.165441,0.757970,-0.260791,-0.153883,0.752515,-0.281438,-0.227729,0.765368,-0.207516,-0.199464,0.791492,-0.257607,-0.181832,0.769699,-0.288385,-0.168967,0.750112,-0.290782,-0.158941,0.730296,-0.288273,-0.233357,0.758177,-0.210808,-0.214322,0.779447,-0.260806,-0.192668,0.756582,-0.293131,-0.176027,0.733988,-0.293787,-0.164610,0.713600,-0.290985,-0.239056,0.748628,-0.213283,-0.224773,0.765461,-0.261869,-0.206546,0.748297,-0.292140,-0.190196,0.728479,-0.293628,-0.178122,0.709246,-0.291360,-0.246119,0.737263,-0.215311,-0.233935,0.751769,-0.255966,-0.223999,0.740635,-0.283951,-0.212725,0.727823,-0.289898,-0.200489,0.711507,-0.292103,0.141879,0.591966,-0.226282,0.141879,0.591966,-0.226282,0.228740,0.641605,-0.047200,0.144207,0.602823,-0.251512,0.139351,0.621949,-0.299566,0.125596,0.624471,-0.325675,0.112860,0.627565,-0.349265,0.146680,0.593406,-0.251380,0.135800,0.586120,-0.317007,0.111198,0.580092,-0.348073,0.094393,0.594385,-0.355730,0.079716,0.608325,-0.361259,0.137605,0.588790,-0.248496,0.118488,0.576728,-0.306528,0.088771,0.573089,-0.339270,0.072910,0.594379,-0.343689,0.059501,0.611452,-0.347547,0.128328,0.585527,-0.244287,0.102992,0.573005,-0.296031,0.078323,0.566458,-0.324955,0.063633,0.586946,-0.328329,0.051467,0.603467,-0.331316,0.118037,0.581793,-0.238587,0.092010,0.569711,-0.281560,0.071604,0.561888,-0.303730,0.061026,0.575904,-0.308040,0.050003,0.590979,-0.312412
1,S01,20260821_135029,right,0,Hello,1,1,1,8,8579.634082,1,1,0.014830,1.116972,0.002491,0.043653,-0.012939,-0.003108,0.998958,-0.240707,0.728503,-0.202140,-0.240707,0.728503,-0.202140,-0.295784,0.650802,-0.002045,-0.219570,0.744851,-0.215374,-0.178984,0.759427,-0.244385,-0.161588,0.761127,-0.265647,-0.149508,0.758326,-0.287178,-0.225188,0.753482,-0.214076,-0.200315,0.784765,-0.263406,-0.179409,0.767880,-0.294798,-0.163368,0.752038,-0.297639,-0.150162,0.736033,-0.295352,-0.229304,0.745360,-0.217734,-0.213012,0.769928,-0.267415,-0.188206,0.753002,-0.300559,-0.167854,0.735694,-0.301499,-0.153299,0.719630,-0.298814,-0.233446,0.734757,-0.220765,-0.220635,0.754086,-0.269143,-0.201130,0.742451,-0.300803,-0.181597,0.727811,-0.302135,-0.166729,0.713045,-0.299536,-0.238784,0.721943,-0.223519,-0.226578,0.738584,-0.263737,-0.216411,0.731124,-0.292731,-0.203128,0.721929,-0.298569,-0.188419,0.710134,-0.300461,0.141830,0.591960,-0.226605,0.141830,0.591960,-0.226605,0.228646,0.641561,-0.047475,0.144085,0.602880,-0.251818,0.139105,0.622083,-0.299836,0.125316,0.624598,-0.325929,0.112564,0.627558,-0.349629,0.146599,0.593473,-0.251708,0.135691,0.586269,-0.317350,0.111310,0.579759,-0.348481,0.094546,0.594213,-0.355976,0.079921,0.608239,-0.361410,0.137547,0.588810,-0.248823,0.118429,0.576780,-0.306865,0.088790,0.572805,-0.339632,0.072897,0.594087,-0.344005,0.059462,0.611153,-0.347827,0.128289,0.585497,-0.244610,0.102957,0.572965,-0.296359,0.078290,0.566366,-0.325276,0.063505,0.586800,-0.328594,0.051264,0.603274,-0.331535,0.118020,0.581706,-0.238907,0.092003,0.569593,-0.281881,0.071621,0.561697,-0.304049,0.060973,0.575669,-0.308334,0.049875,0.590696,-0.312678
1,S01,20260821_135029,right,0,Hello,1,1,1,9,8579.667380,1,1,0.014308,1.117118,0.002070,0.043843,-0.014102,-0.001759,0.998937,-0.237817,0.712065,-0.210091,-0.237817,0.712065,-0.210091,-0.294620,0.645130,-0.006955,-0.218030,0.729626,-0.223879,-0.178116,0.748662,-0.252223,-0.161996,0.751361,-0.274123,-0.150941,0.749026,-0.296772,-0.223484,0.738324,-0.221831,-0.202311,0.770521,-0.271649,-0.181334,0.755329,-0.303808,-0.164361,0.740978,-0.307070,-0.149920,0.727001,-0.304902,-0.227249,0.729760,-0.225436,-0.214480,0.754904,-0.275298,-0.189836,0.740353,-0.309637,-0.168261,0.725350,-0.310711,-0.152451,0.711901,-0.307514,-0.231065,0.718535,-0.228602,-0.221092,0.738372,-0.276810,-0.202506,0.728615,-0.309705,-0.181969,0.716203,-0.312189,-0.165758,0.703955,-0.310082,-0.235834,0.705234,-0.231328,-0.225500,0.722371,-0.271146,-0.216495,0.715778,-0.300879,-0.202860,0.707951,-0.307345,-0.187290,0.698204,-0.309443,0.141527,0.591591,-0.227047,0.141527,0.591591,-0.227047,0.228810,0.640965,-0.048020,0.143660,0.602586,-0.252241,0.138462,0.621898,-0.300203,0.124578,0.624432,-0.326248,0.111751,0.627305,-0.350009,0.146209,0.593187,-0.252164,0.135115,0.586114,-0.317802,0.111229,0.578511,-0.349043,0.094518,0.592960,-0.356665,0.079939,0.606952,-0.362275,0.137183,0.588484,-0.249260,0.117919,0.576535,-0.307275,0.088549,0.571536,-0.340109,0.072605,0.592735,-0.344723,0.059133,0.609722,-0.348729,0.127950,0.585126,-0.245024,0.102492,0.572637,-0.296727,0.077761,0.566006,-0.325586,0.062972,0.586478,-0.328682,0.050726,0.602982,-0.331441,0.117713,0.581283,-0.239294,0.091595,0.569187,-0.282219,0.071309,0.560962,-0.304345,0.060530,0.574806,-0.308709,0.049318,0.589733,-0.313100
