schema_version,subject_id,session_id,dominant_hand,attempt_id,sign_label,window_id,is_warmup,kept,frame_index,timestamp,left_hand_tracked,right_hand_tracked,head_x,head_y,head_z,head_qx,head_qy,head_qz,head_qw,L_wrist_x,L_wrist_y,L_wrist_z,L_forearmWrist_x,L_forearmWrist_y,L_forearmWrist_z,L_forearmArm_x,L_forearmArm_y,L_forearmArm_z,L_thumbKnuckle_x,L_thumbKnuckle_y,L_thumbKnuckle_z,L_thumbIntermediateBase_x,L_thumbIntermediateBase_y,L_thumbIntermediateBase_z,L_thumbIntermediateTip_x,L_thumbIntermediateTip_y,L_thumbIntermediateTip_z,L_thumbTip_x,L_thumbTip_y,L_thumbTip_z,L_indexFingerMetacarpal_x,L_indexFingerMetacarpal_y,L_indexFingerMetacarpal_z,L_indexFingerKnuckle_x,L_indexFingerKnuckle_y,L_indexFingerKnuckle_z,L_indexFingerIntermediateBase_x,L_indexFingerIntermediateBase_y,L_indexFingerIntermediateBase_z,L_indexFingerIntermediateTip_x,L_indexFingerIntermediateTip_y,L_indexFingerIntermediateTip_z,L_indexFingerTip_x,L_indexFingerTip_y,L_indexFingerTip_z,L_middleFingerMetacarpal_x,L_middleFingerMetacarpal_y,L_middleFingerMetacarpal_z,L_middleFingerKnuckle_x,L_middleFingerKnuckle_y,L_middleFingerKnuckle_z,L_middleFingerIntermediateBase_x,L_middleFingerIntermediateBase_y,L_middleFingerIntermediateBase_z,L_middleFingerIntermediateTip_x,L_middleFingerIntermediateTip_y,L_middleFingerIntermediateTip_z,L_middleFingerTip_x,L_middleFingerTip_y,L_middleFingerTip_z,L_ringFingerMetacarpal_x,L_ringFingerMetacarpal_y,L_ringFingerMetacarpal_z,L_ringFingerKnuckle_x,L_ringFingerKnuckle_y,L_ringFingerKnuckle_z,L_ringFingerIntermediateBase_x,L_ringFingerIntermediateBase_y,L_ringFingerIntermediateBase_z,L_ringFingerIntermediateTip_x,L_ringFingerIntermediateTip_y,L_ringFingerIntermediateTip_z,L_ringFingerTip_x,L_ringFingerTip_y,L_ringFingerTip_z,L_littleFingerMetacarpal_x,L_littleFingerMetacarpal_y,L_littleFingerMetacarpal_z,L_littleFingerKnuckle_x,L_littleFingerKnuckle_y,L_littleFingerKnuckle_z,L_littleFingerIntermediateBase_x,L_littleFingerIntermediateBase_y,L_littleFingerIntermediateBase_z,L_littleFingerIntermediateTip_x,L_littleFingerIntermediateTip_y,L_littleFingerIntermediateTip_z,L_littleFingerTip_x,L_littleFingerTip_y,L_littleFingerTip_z,R_wrist_x,R_wrist_y,R_wrist_z,R_forearmWrist_x,R_forearmWrist_y,R_forearmWrist_z,R_forearmArm_x,R_forearmArm_y,R_forearmArm_z,R_thumbKnuckle_x,R_thumbKnuckle_y,R_thumbKnuckle_z,R_thumbIntermediateBase_x,R_thumbIntermediateBase_y,R_thumbIntermediateBase_z,R_thumbIntermediateTip_x,R_thumbIntermediateTip_y,R_thumbIntermediateTip_z,R_thumbTip_x,R_thumbTip_y,R_thumbTip_z,R_indexFingerMetacarpal_x,R_indexFingerMetacarpal_y,R_indexFingerMetacarpal_z,R_indexFingerKnuckle_x,R_indexFingerKnuckle_y,R_indexFingerKnuckle_z,R_indexFingerIntermediateBase_x,R_indexFingerIntermediateBase_y,R_indexFingerIntermediateBase_z,R_indexFingerIntermediateTip_x,R_indexFingerIntermediateTip_y,R_indexFingerIntermediateTip_z,R_indexFingerTip_x,R_indexFingerTip_y,R_indexFingerTip_z,R_middleFingerMetacarpal_x,R_middleFingerMetacarpal_y,R_middleFingerMetacarpal_z,R_middleFingerKnuckle_x,R_middleFingerKnuckle_y,R_middleFingerKnuckle_z,R_middleFingerIntermediateBase_x,R_middleFingerIntermediateBase_y,R_middleFingerIntermediateBase_z,R_middleFingerIntermediateTip_x,R_middleFingerIntermediateTip_y,R_middleFingerIntermediateTip_z,R_middleFingerTip_x,R_middleFingerTip_y,R_middleFingerTip_z,R_ringFingerMetacarpal_x,R_ringFingerMetacarpal_y,R_ringFingerMetacarpal_z,R_ringFingerKnuckle_x,R_ringFingerKnuckle_y,R_ringFingerKnuckle_z,R_ringFingerIntermediateBase_x,R_ringFingerIntermediateBase_y,R_ringFingerIntermediateBase_z,R_ringFingerIntermediateTip_x,R_ringFingerIntermediateTip_y,R_ringFingerIntermediateTip_z,R_ringFingerTip_x,R_ringFingerTip_y,R_ringFingerTip_z,R_littleFingerMetacarpal_x,R_littleFingerMetacarpal_y,R_littleFingerMetacarpal_z,R_littleFingerKnuckle_x,R_littleFingerKnuckle_y,R_littleFingerKnuckle_z,R_littleFingerIntermediateBase_x,R_littleFingerIntermediateBase_y,R_littleFingerIntermediateBase_z,R_littleFingerIntermediateTip_x,R_littleFingerIntermediateTip_y,R_littleFingerIntermediateTip_z,R_littleFingerTip_x,R_littleFingerTip_y,R_littleFingerTip_z
1,S05,20260821_144912,right,0,Hello,1,1,0,0,12102.761498,1,1,0.026951,1.117924,-0.101655,0.008056,0.003705,0.016982,0.999816,-0.144403,0.581999,-0.425577,-0.144403,0.581999,-0.425577,-0.212126,0.631986,-0.207547,-0.120536,0.579242,-0.442492,-0.079735,0.558559,-0.472096,-0.069160,0.541519,-0.496856,-0.068980,0.524109,-0.520145,-0.126437,0.587669,-0.445405,-0.099052,0.588013,-0.511386,-0.082756,0.556452,-0.537095,-0.080848,0.539257,-0.518862,-0.086333,0.541733,-0.497474,-0.136120,0.582754,-0.448774,-0.122682,0.582319,-0.514695,-0.105212,0.546496,-0.543126,-0.099251,0.527701,-0.520998,-0.104632,0.538594,-0.501816,-0.145654,0.576613,-0.450437,-0.138991,0.572758,-0.515285,-0.124724,0.542515,-0.540859,-0.118559,0.524547,-0.520920,-0.125154,0.536739,-0.503882,-0.156914,0.569776,-0.451391,-0.157893,0.564712,-0.507478,-0.148179,0.540937,-0.529645,-0.140674,0.527774,-0.517742,-0.143788,0.537193,-0.500422,0.170273,0.569738,-0.432240,0.170273,0.569738,-0.432240,0.284150,0.619187,-0.232694,0.145717,0.561170,-0.447134,0.106115,0.535125,-0.473288,0.097280,0.516214,-0.497045,0.091459,0.498409,-0.519393,0.150076,0.570360,-0.451132,0.117677,0.561102,-0.514486,0.110233,0.526549,-0.540707,0.110282,0.502269,-0.533858,0.112417,0.485353,-0.518736,0.160522,0.566942,-0.455150,0.141291,0.560250,-0.519645,0.130638,0.525232,-0.552177,0.127193,0.498771,-0.538613,0.128853,0.497230,-0.515677,0.171129,0.562366,-0.457371,0.160975,0.553505,-0.521848,0.151575,0.524444,-0.550655,0.147691,0.500752,-0.536442,0.150912,0.503864,-0.514766,0.183646,0.557438,-0.459000,0.181782,0.548829,-0.515272,0.174594,0.526927,-0.540271,0.169165,0.510098,-0.532116,0.169852,0.512017,-0.512014
1,S05,20260821_144912,right,0,Hello,1,1,0,1,12102.795199,1,1,0.026389,1.117573,-0.101366,0.006777,0.003975,0.018095,0.999805,-0.145300,0.582422,-0.425350,-0.145300,0.582422,-0.425350,-0.212925,0.631190,-0.207223,-0.121408,0.579840,-0.442304,-0.080660,0.559299,-0.472037,-0.070108,0.542408,-0.496866,-0.069935,0.525137,-0.520206,-0.127312,0.588324,-0.445176,-0.100035,0.588911,-0.511253,-0.083810,0.557481,-0.537071,-0.081870,0.540254,-0.518864,-0.087309,0.542630,-0.497452,-0.136981,0.583442,-0.448544,-0.123641,0.583218,-0.514561,-0.106160,0.547519,-0.543024,-0.100190,0.528730,-0.520883,-0.105573,0.539560,-0.501682,-0.146499,0.577321,-0.450210,-0.139922,0.573679,-0.515153,-0.125663,0.543588,-0.540825,-0.119458,0.525612,-0.520902,-0.126039,0.537721,-0.503814,-0.157737,0.570504,-0.451165,-0.158778,0.565643,-0.507323,-0.149073,0.541985,-0.529571,-0.141544,0.528832,-0.517679,-0.144645,0.538174,-0.500319,0.168999,0.568805,-0.432565,0.168999,0.568805,-0.432565,0.283419,0.618007,-0.233260,0.144423,0.560386,-0.447367,0.104712,0.534430,-0.473432,0.095755,0.515509,-0.497184,0.089825,0.497692,-0.519532,0.148765,0.569594,-0.451359,0.116119,0.560347,-0.514658,0.108555,0.525800,-0.540883,0.108594,0.501520,-0.534041,0.110762,0.484577,-0.518980,0.159183,0.566157,-0.455404,0.139716,0.559467,-0.519875,0.128925,0.524464,-0.552404,0.125486,0.498011,-0.538834,0.127210,0.496376,-0.515901,0.169773,0.561565,-0.457653,0.159384,0.552699,-0.522128,0.149869,0.523680,-0.550961,0.145985,0.499988,-0.536760,0.149243,0.502912,-0.515049,0.182274,0.556619,-0.459314,0.180200,0.547998,-0.515600,0.172963,0.526258,-0.540743,0.167522,0.509396,-0.532679,0.168165,0.510965,-0.512530
1,S05,20260821_144912,right,0,Hello,1,1,0,2,12102.827390,1,1,0.025922,1.117409,-0.100977,0.006107,0.004382,0.019069,0.999790,-0.146768,0.582929,-0.425352,-0.146768,0.582929,-0.425352,-0.214480,0.629791,-0.206924,-0.122856,0.580586,-0.442367,-0.082044,0.560442,-0.472248,-0.071433,0.543758,-0.497200,-0.071192,0.526628,-0.520660,-0.128817,0.589027,-0.445214,-0.101626,0.590023,-0.511387,-0.085248,0.558821,-0.537308,-0.083229,0.541600,-0.519141,-0.088676,0.543892,-0.497699,-0.138466,0.584108,-0.448620,-0.125214,0.584192,-0.514753,-0.107469,0.548525,-0.543013,-0.101534,0.529912,-0.520749,-0.107040,0.540784,-0.501592,-0.147953,0.577951,-0.450323,-0.141453,0.574559,-0.515414,-0.126934,0.544398,-0.540802,-0.120766,0.526667,-0.520689,-0.127483,0.538861,-0.503707,-0.159155,0.571085,-0.451317,-0.160267,0.566376,-0.507637,-0.150130,0.542420,-0.529347,-0.142638,0.529614,-0.517102,-0.146004,0.539259,-0.499931,0.167939,0.568000,-0.432737,0.167939,0.568000,-0.432737,0.282361,0.617080,-0.233421,0.143383,0.559660,-0.447502,0.103689,0.533688,-0.473582,0.094718,0.514753,-0.497370,0.088787,0.496936,-0.519751,0.147679,0.568885,-0.451483,0.114953,0.559609,-0.514809,0.107433,0.525087,-0.541087,0.107526,0.500805,-0.534275,0.109744,0.483830,-0.519275,0.158090,0.565463,-0.455543,0.138549,0.558772,-0.520053,0.127801,0.523799,-0.552633,0.124420,0.497335,-0.539087,0.126173,0.495667,-0.516146,0.168684,0.560890,-0.457808,0.158231,0.552038,-0.522333,0.148756,0.523104,-0.551270,0.144909,0.499380,-0.537131,0.148149,0.502135,-0.515376,0.181193,0.555966,-0.459486,0.179064,0.547365,-0.515827,0.171866,0.525700,-0.541053,0.166455,0.508818,-0.533035,0.167082,0.510270,-0.512858
1,S05,20260821_144912,right,0,Hello,1,1,0,3,12102.861817,1,1,0.025504,1.117349,-0.100466,0.006046,0.005067,0.020037,0.999768,-0.147797,0.582872,-0.425821,-0.147797,0.582872,-0.425821,-0.215301,0.628925,-0.207165,-0.123899,0.580675,-0.442908,-0.083049,0.560787,-0.472891,-0.072403,0.544176,-0.497888,-0.072116,0.527060,-0.521373,-0.129922,0.589054,-0.445749,-0.102880,0.590198,-0.511978,-0.086372,0.559027,-0.537841,-0.084269,0.541886,-0.519644,-0.089714,0.544226,-0.498203,-0.139553,0.584077,-0.449147,-0.126443,0.584230,-0.515315,-0.108538,0.548647,-0.543569,-0.102490,0.530119,-0.521300,-0.108034,0.540988,-0.502144,-0.149008,0.577869,-0.450842,-0.142632,0.574503,-0.515964,-0.127968,0.544368,-0.541296,-0.121703,0.526749,-0.521151,-0.128476,0.538950,-0.504192,-0.160173,0.570944,-0.451827,-0.161389,0.566203,-0.508171,-0.151052,0.542150,-0.529687,-0.143512,0.529504,-0.517335,-0.146977,0.539268,-0.500238,0.168163,0.567541,-0.432909,0.168163,0.567541,-0.432909,0.282491,0.616830,-0.233594,0.143609,0.559307,-0.447647,0.103867,0.533363,-0.473700,0.094846,0.514365,-0.497470,0.088881,0.496497,-0.519828,0.147898,0.568508,-0.451647,0.115158,0.559105,-0.515004,0.107589,0.524544,-0.541224,0.107631,0.500286,-0.534361,0.109821,0.483366,-0.519320,0.158298,0.565047,-0.455702,0.138760,0.558207,-0.520244,0.127966,0.523192,-0.552767,0.124524,0.496777,-0.539165,0.126266,0.495169,-0.516209,0.168884,0.560447,-0.457955,0.158436,0.551427,-0.522506,0.148927,0.522487,-0.551430,0.145014,0.498802,-0.537264,0.148241,0.501583,-0.515497,0.181385,0.555493,-0.459620,0.179260,0.546725,-0.515985,0.172028,0.524995,-0.541150,0.166578,0.508164,-0.533074,0.167201,0.509689,-0.512892
1,S05,20260821_144912,right,0,Hello,1,1,0,4,12102.895118,1,1,0.025172,1.117317,-0.099930,0.006275,0.005884,0.020894,0.999745,-0.147744,0.583282,-0.424899,-0.147744,0.583282,-0.424899,-0.214920,0.628381,-0.205945,-0.123866,0.581180,-0.442050,-0.083034,0.561476,-0.472173,-0.072400,0.544953,-0.497244,-0.072118,0.527899,-0.520785,-0.129920,0.589528,-0.444857,-0.103004,0.590898,-0.511119,-0.086475,0.559843,-0.537109,-0.084305,0.542670,-0.518974,-0.089716,0.544954,-0.497519,-0.139547,0.584533,-0.448256,-0.126561,0.584884,-0.514432,-0.108630,0.549431,-0.542835,-0.102501,0.530867,-0.520644,-0.108034,0.541673,-0.501445,-0.148992,0.578307,-0.449956,-0.142730,0.575120,-0.515085,-0.128046,0.545097,-0.540541,-0.121707,0.527444,-0.520472,-0.128476,0.539582,-0.503464,-0.160143,0.571359,-0.450943,-0.161457,0.566750,-0.507289,-0.151104,0.542783,-0.528900,-0.143515,0.530124,-0.516606,-0.146972,0.539838,-0.499474,0.169183,0.567589,-0.432496,0.169183,0.567589,-0.432496,0.283513,0.617278,-0.233267,0.144660,0.559394,-0.447231,0.104937,0.533488,-0.473383,0.095937,0.514449,-0.497176,0.090005,0.496552,-0.519544,0.148940,0.568567,-0.451255,0.116304,0.558938,-0.514658,0.108772,0.524300,-0.540802,0.108742,0.500011,-0.534085,0.110862,0.483025,-0.519131,0.159342,0.565081,-0.455287,0.139920,0.558017,-0.519861,0.129183,0.522985,-0.552394,0.125674,0.496592,-0.538785,0.127349,0.495017,-0.515817,0.169931,0.560469,-0.457513,0.159602,0.551225,-0.522072,0.150152,0.522328,-0.551069,0.146163,0.498641,-0.536947,0.149322,0.501400,-0.515159,0.182435,0.555505,-0.459147,0.180416,0.546535,-0.515508,0.173234,0.524764,-0.540657,0.167749,0.507930,-0.532625,0.168295,0.509415,-0.512430
1,S05,20260821_144912,right,0,Hello,1,1,0,5,12102.926695,1,1,0.024937,1.117279,-0.099427,0.006553,0.006668,0.021646,0.999722,-0.147123,0.582947,-0.424956,-0.147123,0.582947,-0.424956,-0.214381,0.627325,-0.205887,-0.123235,0.580922,-0.442120,-0.082364,0.561374,-0.472292,-0.071694,0.544921,-0.497401,-0.071374,0.527913,-0.520982,-0.129308,0.589242,-0.444909,-0.102389,0.590798,-0.511164,-0.085795,0.559843,-0.537227,-0.083592,0.542642,-0.519134,-0.089010,0.544876,-0.497675,-0.138924,0.584229,-0.448320,-0.125933,0.584738,-0.514491,-0.107928,0.549394,-0.542978,-0.101764,0.530803,-0.520832,-0.107321,0.541556,-0.501609,-0.148356,0.577985,-0.450034,-0.142082,0.574938,-0.515166,-0.127336,0.545010,-0.540693,-0.120963,0.527333,-0.520668,-0.127757,0.539418,-0.503632,-0.159492,0.571013,-0.451039,-0.160792,0.566508,-0.507391,-0.150389,0.542614,-0.529058,-0.142775,0.529948,-0.516794,-0.146254,0.539619,-0.499640,0.171604,0.566764,-0.433378,0.171605,0.566764,-0.433378,0.286622,0.616933,-0.234601,0.147135,0.558562,-0.448132,0.107469,0.532828,-0.474579,0.098540,0.513811,-0.498462,0.092683,0.495937,-0.520893,0.151418,0.567698,-0.452193,0.118996,0.557719,-0.515668,0.111541,0.522944,-0.541674,0.111484,0.498699,-0.534806,0.113549,0.481826,-0.519736,0.161831,0.564186,-0.456181,0.142631,0.556780,-0.520792,0.132010,0.521751,-0.553386,0.128381,0.495347,-0.539823,0.129923,0.493757,-0.516839,0.172427,0.559561,-0.458354,0.162320,0.549980,-0.522910,0.152974,0.521070,-0.551938,0.148841,0.497270,-0.538046,0.151845,0.499809,-0.516197,0.184936,0.554587,-0.459927,0.183111,0.545325,-0.516258,0.176035,0.523511,-0.541406,0.170491,0.506623,-0.533522,0.170843,0.507832,-0.513293
1,S05,20260821_144912,right,0,Hello,1,1,0,6,12102.961860,1,1,0.024780,1.117172,-0.098912,0.006544,0.007389,0.022398,0.999700,-0.145893,0.583081,-0.424808,-0.145893,0.583081,-0.424807,-0.213483,0.626651,-0.205685,-0.121962,0.581162,-0.441939,-0.080986,0.561818,-0.472098,-0.070224,0.545468,-0.497240,-0.069814,0.528532,-0.520872,-0.128050,0.589462,-0.444715,-0.101005,0.591294,-0.510915,-0.084281,0.560460,-0.537030,-0.082075,0.543213,-0.518982,-0.087545,0.545374,-0.497530,-0.137646,0.584430,-0.448160,-0.124525,0.585179,-0.514307,-0.106368,0.549951,-0.542828,-0.100215,0.531323,-0.520711,-0.105846,0.542018,-0.501478,-0.147057,0.578163,-0.449912,-0.140647,0.575336,-0.515042,-0.125776,0.545532,-0.540633,-0.119398,0.527806,-0.520652,-0.126256,0.539818,-0.503592,-0.158172,0.571164,-0.450960,-0.159349,0.566826,-0.507329,-0.148844,0.543031,-0.529050,-0.141223,0.530346,-0.516812,-0.144760,0.539954,-0.499634,0.173741,0.567091,-0.434057,0.173742,0.567091,-0.434057,0.288908,0.617231,-0.235350,0.149323,0.558929,-0.448861,0.109693,0.533261,-0.475463,0.100814,0.514172,-0.499345,0.095010,0.496231,-0.521754,0.153646,0.568020,-0.452961,0.121495,0.557743,-0.516534,0.114051,0.522822,-0.542375,0.113902,0.498627,-0.535300,0.115849,0.481887,-0.520075,0.164065,0.564453,-0.456883,0.145147,0.556723,-0.521537,0.134574,0.521588,-0.554050,0.130672,0.494888,-0.541149,0.131636,0.490901,-0.518352,0.174656,0.559786,-0.458981,0.164821,0.549866,-0.523517,0.155525,0.520846,-0.552463,0.151132,0.496837,-0.539010,0.153406,0.496750,-0.516858,0.187155,0.554770,-0.460468,0.185565,0.545198,-0.516740,0.178753,0.523879,-0.542391,0.173050,0.506742,-0.535168,0.172387,0.505232,-0.514905
1,S05,20260821_144912,right,0,Hello,1,1,0,7,12102.995196,1,1,0.024729,1.117000,-0.098444,0.006179,0.007806,0.023318,0.999678,-0.144773,0.582968,-0.424964,-0.144773,0.582968,-0.424964,-0.212331,0.626242,-0.205729,-0.120810,0.581111,-0.442070,-0.079765,0.561889,-0.472206,-0.068944,0.545602,-0.497362,-0.068477,0.528714,-0.521022,-0.126904,0.589400,-0.444839,-0.099771,0.591403,-0.510994,-0.082964,0.560595,-0.537077,-0.080780,0.543345,-0.519029,-0.086299,0.545494,-0.497591,-0.136487,0.584358,-0.448307,-0.123277,0.585256,-0.514432,-0.104994,0.549999,-0.542823,-0.098910,0.531411,-0.520656,-0.104618,0.542131,-0.501465,-0.145887,0.578080,-0.450085,-0.139384,0.575388,-0.515208,-0.124424,0.545622,-0.540780,-0.118064,0.527895,-0.520796,-0.124973,0.539885,-0.503747,-0.156992,0.571063,-0.451162,-0.158084,0.566834,-0.507539,-0.147516,0.543099,-0.529287,-0.139893,0.530402,-0.517061,-0.143467,0.539969,-0.499873,0.175512,0.567367,-0.434502,0.175512,0.567367,-0.434502,0.289560,0.616626,-0.235022,0.151123,0.559317,-0.449372,0.111421,0.533771,-0.476001,0.102505,0.514621,-0.499838,0.096668,0.496621,-0.522187,0.155511,0.568343,-0.453525,0.123579,0.557935,-0.517251,0.116048,0.522941,-0.542939,0.115737,0.498773,-0.535718,0.117471,0.481892,-0.520583,0.165930,0.564687,-0.457394,0.147260,0.556717,-0.522183,0.136625,0.521500,-0.554562,0.132384,0.494489,-0.542452,0.132676,0.487766,-0.520175,0.176507,0.559944,-0.459426,0.166920,0.549706,-0.524064,0.157581,0.520607,-0.552909,0.152787,0.496249,-0.540256,0.154117,0.492902,-0.518159,0.188989,0.554844,-0.460836,0.187623,0.544928,-0.517181,0.180875,0.523735,-0.542969,0.174986,0.506510,-0.536156,0.173312,0.502391,-0.516213
1,S05,20260821_144912,right,0,Hello,1,1,0,8,12103.028407,1,1,0.024741,1.116797,-0.097922,0.005551,0.008116,0.024555,0.999650,-0.144027,0.582615,-0.425138,-0.144027,0.582615,-0.425138,-0.211552,0.625926,-0.205837,-0.120055,0.580779,-0.442238,-0.078983,0.561603,-0.472359,-0.068142,0.545324,-0.497507,-0.067656,0.528431,-0.521164,-0.126158,0.589056,-0.445012,-0.099022,0.591076,-0.511158,-0.082174,0.560219,-0.537147,-0.080000,0.543015,-0.519060,-0.085543,0.545210,-0.497636,-0.135736,0.584001,-0.448482,-0.122524,0.584900,-0.514603,-0.104193,0.549642,-0.542952,-0.098099,0.531082,-0.520766,-0.103825,0.541811,-0.501590,-0.145131,0.577711,-0.450262,-0.138621,0.575013,-0.515382,-0.123590,0.545159,-0.540801,-0.117260,0.527519,-0.520736,-0.124210,0.539569,-0.503752,-0.156229,0.570681,-0.451341,-0.157314,0.566437,-0.507718,-0.146717,0.542714,-0.529456,-0.139079,0.530032,-0.517226,-0.142665,0.539598,-0.500041,0.176191,0.568543,-0.433401,0.176191,0.568543,-0.433401,0.289452,0.617247,-0.233385,0.151809,0.560716,-0.448370,0.111930,0.535527,-0.475083,0.102890,0.516431,-0.498922,0.096940,0.498466,-0.521257,0.156286,0.569682,-0.452541,0.124537,0.559445,-0.516400,0.116829,0.524471,-0.542051,0.116291,0.500314,-0.534785,0.117791,0.483331,-0.519721,0.166694,0.565918,-0.456362,0.148239,0.557991,-0.521233,0.137451,0.522812,-0.553587,0.132879,0.495703,-0.541872,0.132779,0.487870,-0.519917,0.177244,0.561073,-0.458339,0.167860,0.550788,-0.523022,0.158404,0.521720,-0.551849,0.153248,0.497204,-0.539692,0.154094,0.492558,-0.517760,0.189694,0.555855,-0.459684,0.188506,0.545821,-0.516048,0.181675,0.524656,-0.541830,0.175584,0.507414,-0.535282,0.173422,0.502260,-0.515595
1,S05,20260821_144912,right,0,Hello,1,1,0,9,12103.061050,1,1,0.024848,1.116774,-0.097396,0.004914,0.008256,0.025498,0.999629,-0.143234,0.582754,-0.424631,-0.143234,0.582754,-0.424631,-0.210590,0.625796,-0.205170,-0.119270,0.580858,-0.441738,-0.078290,0.561590,-0.471917,-0.067534,0.545334,-0.497113,-0.067137,0.528506,-0.520819,-0.125341,0.589165,-0.444487,-0.098228,0.591248,-0.510627,-0.081528,0.560391,-0.536708,-0.079420,0.543132,-0.518669,-0.084969,0.545390,-0.497258,-0.134947,0.584161,-0.447972,-0.121764,0.585185,-0.514091,-0.103595,0.549912,-0.542517,-0.097579,0.531281,-0.520372,-0.103253,0.541992,-0.501172,-0.144373,0.577917,-0.449770,-0.137910,0.575372,-0.514897,-0.122886,0.545120,-0.539843,-0.116817,0.527684,-0.519532,-0.123866,0.540117,-0.502873,-0.155507,0.570938,-0.450870,-0.156643,0.566857,-0.507257,-0.145833,0.542649,-0.528345,-0.138386,0.530215,-0.515759,-0.142165,0.540153,-0.498833,0.176481,0.568463,-0.434252,0.176481,0.568463,-0.434252,0.288536,0.616248,-0.233472,0.152103,0.561000,-0.449380,0.112051,0.536290,-0.476352,0.102899,0.517229,-0.500197,0.096887,0.499252,-0.522520,0.156723,0.569899,-0.453525,0.125298,0.559919,-0.517527,0.117269,0.524933,-0.543144,0.116321,0.500796,-0.535838,0.117293,0.483263,-0.521395,0.167095,0.565977,-0.457234,0.148993,0.558158,-0.522097,0.137939,0.522988,-0.554434,0.132796,0.495697,-0.543426,0.131756,0.484941,-0.522745,0.177581,0.560975,-0.459100,0.168498,0.550701,-0.523663,0.158841,0.521649,-0.552471,0.153148,0.497002,-0.540848,0.152892,0.489380,-0.519731,0.189956,0.555573,-0.460317,0.188996,0.545482,-0.516488,0.182011,0.524345,-0.542238,0.175598,0.507068,-0.536084,0.172376,0.499483,-0.517367
